simTime,connectivity,neurons,memory,CPU,timeout,hasExecuted,setupTime,execTime,startTime,endTime,measureTime,hasEndedInTimeout,hasEndedInError
0.003,0.7039293917142567,6810,16384,16,14400,True,0.34,130.32,1582813813.3307726,1582813944.8744829,131.543710231781,False,False
0.003,0.08339143036142979,6370,16384,16,14400,True,0.19,31.12,1582813944.9068806,1582813977.173722,32.266841411590576,False,False
0.003,0.24316932041363598,5333,16384,16,14400,True,0.21,51.2,1582813977.208769,1582814029.4721932,52.26342415809631,False,False
0.003,0.9153687637303661,7531,16384,16,14400,True,0.32,162.48,1582814029.5140502,1582814193.080131,163.56608080863953,False,False
0.003,0.29531750028007553,9426,16384,16,14400,True,0.71,129.09,1582814193.1134675,1582814323.7938058,130.68033838272095,False,False
0.003,0.16834057976608688,2055,16384,16,14400,True,0.03,10.77,1582814323.8257086,1582814335.5718734,11.746164798736572,False,False
0.003,0.06442557265608344,5522,16384,16,14400,True,0.13,21.98,1582814335.6034188,1582814358.4813535,22.87793469429016,False,False
0.003,0.9847434088878644,6324,16384,16,14400,True,0.22,124.5,1582814358.5134754,1582814483.9834168,125.46994137763977,False,False
0.003,0.5268160165377361,5550,16384,16,14400,True,0.28,131.02,1582814484.0150685,1582814616.174288,132.1592195034027,False,False
0.003,0.929645910900307,956,16384,16,14400,True,0.01,8.3,1582814616.20737,1582814625.3599367,9.15256667137146,False,False
0.003,0.8752145213714784,861,16384,16,14400,True,0.01,8.24,1582814625.3924198,1582814634.4717164,9.079296588897705,False,False
0.003,0.4195043246986403,2007,16384,16,14400,True,0.05,16.29,1582814634.5046132,1582814651.6728742,17.16826105117798,False,False
0.003,0.3098537213022885,5971,16384,16,14400,True,0.3,61.32,1582814651.703022,1582814714.0843208,62.381298780441284,False,False
0.003,0.27852164948380004,514,16384,16,14400,True,0.0,3.89,1582814714.1171627,1582814718.871603,4.7544403076171875,False,False
0.003,0.2931951257706042,9717,16384,16,14400,True,0.76,103.18,1582814718.9033873,1582814823.7042954,104.80090808868408,False,False
0.003,0.486702083188612,7705,16384,16,14400,True,0.62,114.14,1582814823.7356153,1582814939.4960082,115.76039290428162,False,False
0.003,0.640598321354456,2664,16384,16,14400,True,0.06,38.62,1582814939.5273619,1582814978.9679167,39.44055485725403,False,False
0.003,0.13830358736537451,6912,16384,16,14400,True,0.26,50.46,1582814978.999056,1582815030.5809677,51.58191156387329,False,False
0.003,0.6798928673682194,5569,16384,16,14400,True,0.25,99.35,1582815030.612874,1582815131.0659869,100.45311284065247,False,False
0.003,0.03256911542162055,4123,16384,16,14400,True,0.07,12.56,1582815131.0978394,1582815144.4772582,13.379418849945068,False,False
0.003,0.7820378012746173,4523,16384,16,14400,True,0.14,78.9,1582815144.509089,1582815224.2789614,79.7698724269867,False,False
0.003,0.4491968620531466,4337,16384,16,14400,True,0.2,43.52,1582815224.311614,1582815268.9697354,44.65812134742737,False,False
0.003,0.08141777264060882,5043,16384,16,14400,True,0.12,25.48,1582815269.0018935,1582815295.570917,26.569023370742798,False,False
0.003,0.9589835180973628,4022,16384,16,14400,True,0.1,72.41,1582815295.6020894,1582815368.7914782,73.18938875198364,False,False
0.003,0.678529450391852,197,16384,16,14400,True,0.0,3.8,1582815368.8225284,1582815373.3682516,4.54572319984436,False,False
0.003,0.9953774812101457,1301,16384,16,14400,True,0.01,13.92,1582815373.3999555,1582815388.0749526,14.674997091293335,False,False
0.003,0.4666256140509249,8694,16384,16,14400,True,0.78,111.44,1582815388.106084,1582815501.2177289,113.11164474487305,False,False
0.003,0.6385862868045614,5600,16384,16,14400,True,0.26,94.71,1582815501.2495773,1582815596.9758668,95.72628951072693,False,False
0.003,0.9700589447494482,8382,16384,16,14400,True,0.39,197.31,1582815597.0080554,1582815795.4901028,198.48204731941223,False,False
0.003,0.3449071574441034,3850,16384,16,14400,True,0.14,37.84,1582815795.5214841,1582815834.467353,38.94586896896362,False,False
0.003,0.8251837736915865,5722,16384,16,14400,True,0.2,102.71,1582815834.498737,1582815938.1631737,103.66443657875061,False,False
0.003,0.7629433664744866,153,16384,16,14400,True,0.0,3.12,1582815938.194388,1582815942.0598652,3.8654773235321045,False,False
0.003,0.3538270364264423,1751,16384,16,14400,True,0.03,12.09,1582815942.102488,1582815955.0666473,12.9641592502594,False,False
0.003,0.9619656017564561,2726,16384,16,14400,True,0.05,40.59,1582815955.0998673,1582815996.5770435,41.47717618942261,False,False
0.003,0.4603447756889712,3464,16384,16,14400,True,0.13,40.57,1582815996.6099315,1582816038.1806479,41.570716381073,False,False
0.003,0.8826971795374844,604,16384,16,14400,True,0.0,6.93,1582816038.2151527,1582816045.8605773,7.6454246044158936,False,False
0.003,0.2900427850035754,4728,16384,16,14400,True,0.19,33.45,1582816045.893665,1582816080.4908106,34.597145557403564,False,False
0.003,0.23491915445425884,7281,16384,16,14400,True,0.37,49.02,1582816080.5251749,1582816130.6966164,50.17144155502319,False,False
0.003,0.0551680912660796,6027,16384,16,14400,True,0.15,23.34,1582816130.729585,1582816154.9774368,24.247851848602295,False,False
0.003,0.6568967219053404,4722,16384,16,14400,True,0.18,94.55,1582816155.0099196,1582816250.5832002,95.57328057289124,False,False
0.003,0.028568535891838567,8316,16384,16,14400,True,0.24,24.63,1582816250.6160204,1582816276.3744948,25.758474349975586,False,False
0.003,0.30344057168905414,9930,16384,16,14400,True,0.79,95.01,1582816276.4127572,1582816373.199994,96.78723692893982,False,False
0.003,0.9725651719154618,9323,16384,16,14400,True,0.47,222.89,1582816373.2342021,1582816597.375702,224.14149975776672,False,False
0.003,0.700309295172713,8052,16384,16,14400,True,0.47,221.55,1582816597.4118886,1582816820.378672,222.966783285141,False,False
0.003,0.704929652544261,9756,16384,16,14400,True,0.69,232.91,1582816820.4112072,1582817054.8795028,234.46829557418823,False,False
